Episodio n;Titulo;URL;Año;Mes
Episodio 811;Folk UER Croacia 15: Wolosi &...;http://www.rtve.es/play/audios/discopolis/discopolis-7988-festival-folk-uer-croacia-woosi-lasoniowie-11-06-12/1433835/;2012;6
Episodio 812;Folk UER Croacia 16 : Bogdan Trio;http://www.rtve.es/play/audios/discopolis/discopolis-7989-festival-folk-uer-croacia-bogdan-trio-12-06-12/1434926/;2012;6
Episodio 813;Folk UER Croacia 17 Bezobratri;http://www.rtve.es/play/audios/discopolis/discopolis-7991-folk-uer-croacia-17-bezobrati-13-06-12/1436059/;2012;6
Episodio 814;Folk UER Croacia 18: Vietah;https://www.rtve.es/play/audios/discopolis/discopolis-7992-festival-folk-croacia-vietah-14-06-12/1437224/;2012;6
Episodio 815;Folk UER Croacia 19: Naragonia;http://www.rtve.es/play/audios/discopolis/discopolis-7993-festival-folk-uer-croacia-naragonia-15-06-12/1438504/;2012;6
Episodio 816;Croacia 20: Ajvar & Sterz;http://www.rtve.es/play/audios/discopolis/discopolis180912/1440454/;2012;6
Episodio 817;Croacia 21: Natalia Trapeznikova;http://www.rtve.es/play/audios/discopolis/discopolis-7995-folk-uer-croacia-21-natalia-trapeznikova-19-06-12/1441512/;2012;6
Episodio 818;Luis Martin Folk Segovia;http://www.rtve.es/play/audios/discopolis/discopolis-7997-luis-martin-folk-segovia-20-06-12/1442710/;2012;6
Episodio 819;Luar na lubre;https://www.rtve.es/play/audios/discopolis/discopolis-7998-luar-na-lubre-21-06-12/1443721/;2012;6
Episodio 820;Edición número 8.000;http://www.rtve.es/play/audios/discopolis/discopolis-8000-edicion-numero-8000-25-06-12/1446713/;2012;6
Episodio 821;Folk Segovia 2012 - españoles;https://www.rtve.es/play/audios/discopolis/discopolis-9001-folk-segovia-2012-artistas-espanoles-26-06-12/1447737/;2012;6
Episodio 822;Discópolis - Especial Folk Segovia;http://www.rtve.es/play/audios/discopolis/discopolis-especial-folk-segovia-27-06-12/1448794/;2012;6
Episodio 823;Especial Folk Segovia (II);http://www.rtve.es/play/audios/discopolis/discopolis-especial-folk-segovia-ii-28-06-12/1449855/;2012;6
Episodio 824;Especial Folk Segovia (III);http://www.rtve.es/play/audios/discopolis/discopolis-8005-especial-folk-segovia-iii-29-06-12/1450923/;2012;6
Episodio 825;C.E. Dharma 1 Nit col-lectiva!;http://www.rtve.es/play/audios/discopolis/discopolis-8006-ce-dharma-1-nit-col-lectiva-02-07-12/1453015/;2012;7
Episodio 826;C.E. Dharma 2 Nit col-lectiva!;http://www.rtve.es/play/audios/discopolis/discopolis-8007-ce-dharma-2-nit-col-lectiva-03-07-12/1453924/;2012;7
Episodio 827;C.E. Dharma y Celtas Cortos;http://www.rtve.es/play/audios/discopolis/discopolis-8009-ce-dharma-3-nit-col-lectiva-celtas-cortos-04-07-12/1454798/;2012;7
Episodio 828;Celtas Cortos Vivos 2;https://www.rtve.es/play/audios/discopolis/discopolis-8010-celtas-cortos-vivos-2-05-07-12/1455841/;2012;7
Episodio 829;Celtas Cortos 3. Berros de la Cort;https://www.rtve.es/play/audios/discopolis/discopolis-8011-celtas-cortos-3-berros-cort-06-07-12/1457028/;2012;7
Episodio 830;Cantigas de mayo 2012, 1ª parte;http://www.rtve.es/play/audios/discopolis/discopolis-8012-cantigas-mayo-2012-1-parte-09-07-12/1459122/;2012;7
Episodio 831;Cantigas de mayo 2012, 2ª parte;http://www.rtve.es/play/audios/discopolis/discopolis-8013-cantigas-mayo-2012-1-parte-10-07-12/1460154/;2012;7
Episodio 832;Cantigas de mayo 2012 3ª parte;http://www.rtve.es/play/audios/discopolis/discopolis-8015-cantigas-mayo-2012-3-parte-11-07-12/1461274/;2012;7
Episodio 833;Cantigas de mayo 2012 4ª parte;http://www.rtve.es/play/audios/discopolis/discopolis-8016-cantigas-mayo-2012-4-parte-12-07-12/1462306/;2012;7
Episodio 834;UER Croacia gala inaugural;http://www.rtve.es/play/audios/discopolis/discopolis-8017-uer-croacia-gala-inaugural-13-07-12/1463586/;2012;7
Episodio 835;Década dorada del Rock 1;http://www.rtve.es/play/audios/discopolis/discopolis-8018-decada-dorada-del-rock-1966-75-1-parte-16-07-12/1466031/;2012;7
Episodio 836;Década dorada del Rock 2;http://www.rtve.es/play/audios/discopolis/discopolis-8019-decada-dorada-del-rock-1966-75-2-parte-17-07-12/1467111/;2012;7
Episodio 837;Década dorada del Rock 3;http://www.rtve.es/play/audios/discopolis/discopolis-8021-decada-dorada-del-rock-1966-75-3-parte-18-07-12/1468703/;2012;7
Episodio 838;Década dorada del Rock 4;http://www.rtve.es/play/audios/discopolis/discopolis-8022-decada-dorada-del-rock-1966-75-4-parte-19-07-12/1470773/;2012;7
Episodio 839;Década dorada del Rock 5;http://www.rtve.es/play/audios/discopolis/discopolis-8022-decada-dorada-del-rock-1966-75-4-parte-19-07-12/1486016/;2012;7
Episodio 840;Década dorada del Rock: 1966-75 6ª;http://www.rtve.es/play/audios/discopolis/discopolis-8024-decada-dorada-del-rock-1966-75-6-parte-23-07-12/1488933/;2012;7
Episodio 841;Década dorada del Rock:66-75 7ª;http://www.rtve.es/play/audios/discopolis/discopolis-8025-decada-dorada-del-rock-1966-75-7-parte-24-07-12/1490004/;2012;7
Episodio 842;Década dorada del Rock: 1966-75 8ª;http://www.rtve.es/play/audios/discopolis/discopolis-8027-decada-dorada-del-rock-1966-75-8-parte-25-07-12/1490826/;2012;7
Episodio 843;The Jive Aces;http://www.rtve.es/play/audios/discopolis/discopolis-8028-the-jive-aces-26-07-12/1491733/;2012;7
Episodio 844;Septeto Santiaguero;http://www.rtve.es/play/audios/discopolis/discopolis-8029-septeto-santiaguero-27-07-12/1492614/;2012;7
Episodio 845;Década dorada del Rock 9;http://www.rtve.es/play/audios/discopolis/discopolis-8030-decada-dorada-del-rock-1966-75-9-parte-30-07-12/1494703/;2012;7
Episodio 846;Década dorada del Rock 10;http://www.rtve.es/play/audios/discopolis/discopolis-8031-decada-dorada-del-rock-1966-75-10-parte-31-07-12/1495646/;2012;7
Episodio 847;Ibiza Jazz: Nuevos Caminos;http://www.rtve.es/play/audios/discopolis/discopolis-8033-ibiza-jazz-nuevos-caminos-02-08-12/1496531/;2012;8
Episodio 848;Ibiza Jazz: Eva Cano's Swing&Dream;http://www.rtve.es/play/audios/discopolis/discopolis-8034-ibiza-jazz-eva-canos-swing-dream-02-08-12/1497272/;2012;8
Episodio 849;Ibiza Jazz: Muriel Grossman Quartet;http://www.rtve.es/play/audios/discopolis/discopolis-8035-ibiza-jazz-muriel-grossman-quartet-03-08-12/1498334/;2012;8
Episodio 850;Festival de Jazz de Ibiza. 4º de 12;http://www.rtve.es/play/audios/discopolis/discopolis-8036-ibiza-jazz-quartetto-minimo-ragtime-concert-band-06-08-12/1500356/;2012;8
Episodio 851;Festival de Jazz de Ibiza. 5º de 12;https://www.rtve.es/play/audios/discopolis/discopolis-8037-ibiza-jazz-oh-trio-ragtime-concert-band-07-08-12/1501302/;2012;8
Episodio 852;Festival de Jazz de Ibiza. 6º de 12;http://www.rtve.es/play/audios/discopolis/discopolis-8039-ibiza-jazz-giulia-valle-group-08-08-12/1502222/;2012;8
Episodio 853;Festival de Jazz de Ibiza. 7º de 12;http://www.rtve.es/play/audios/discopolis/discopolis-8040-ibiza-jazz-eivissa-jazz-experience-09-08-12/1503236/;2012;8
Episodio 854;Festival de Jazz de Ibiza. 8º de 12;https://www.rtve.es/play/audios/discopolis/discopolis-8041-ibiza-jazz-trilok-gurtu-10-08-12/1504223/;2012;8
Episodio 855;Festival de Jazz de Ibiza. 9º de 12;http://www.rtve.es/play/audios/discopolis/discopolis-8042-ibiza-jazz-2011-trilok-gurtu-13-08-12/1505831/;2012;8
Episodio 856;Ibiza Jazz 2011 Carl Winther;http://www.rtve.es/play/audios/discopolis/discopolis-8043-ibiza-jazz-2011-carl-winther-14-08-12/1506563/;2012;8
Episodio 857;Ibiza Jazz 2011 David Murray 1;http://www.rtve.es/play/audios/discopolis/discopolis-8045-ibiza-jazz-2011-david-murray-1-15-08-12/1506913/;2012;8
Episodio 858;Ibiza Jazz 2011 David Murray 2;http://www.rtve.es/play/audios/discopolis/discopolis-8046-ibiza-jazz-2011-david-murray-2-parte-16-08-12/1507699/;2012;8
Episodio 859;FIP 1 Enzo Avitabile;http://www.rtve.es/play/audios/discopolis/discopolis-8047-fip-1-enzo-avitabile-17-08-12/1508405/;2012;8
Episodio 860;FIP 2 Enzo Avitabile y 2;http://www.rtve.es/play/audios/discopolis/discopolis-8048-fip-2-enzo-avitabile-2-20-08-12/1510369/;2012;8
Episodio 861;FIP 3 Vanesa Muela;http://www.rtve.es/play/audios/discopolis/discopolis-8049-fip-3-vanesa-muela-21-08-12/1511145/;2012;8
Episodio 862;FIP 4 Roger Blavia;http://www.rtve.es/play/audios/discopolis/discopolis-8051-fip-4-roger-blavia-22-08-12/1511834/;2012;8
Episodio 863;FIP 5 Roger Flavia;http://www.rtve.es/play/audios/discopolis/discopolis-8052-fip-5-roger-flavia-23-08-12/1512526/;2012;8
Episodio 864;FIP 6 Tap Olé;http://www.rtve.es/play/audios/discopolis/discopolis-8053-fip-6-tap-ole-24-08-12/1513292/;2012;8
Episodio 865;FIP 7 Tap Olé y Om Tara;http://www.rtve.es/play/audios/discopolis/discopolis-8054-fip-7-tap-ole-om-tara-27-08-12/1514628/;2012;8
Episodio 866;FIP 9 Iñaki Plaza & Ion Garmendia;http://www.rtve.es/play/audios/discopolis/discopolis-8057-fip-9-inaki-plaza-ion-garmendia-29-08-12/1515971/;2012;8
Episodio 867;FIP 10 Plaza & Garmendia. Coetus;http://www.rtve.es/play/audios/discopolis/discopolis-8058-fip-10-plaza-garmendia-coetus-30-08-12/1516929/;2012;8
Episodio 868;FIP 11 Coetus con Eliseo Parra;http://www.rtve.es/play/audios/discopolis/discopolis-8057-fip-11-coetus-eliseo-parra-31-08-12/1517828/;2012;8
Episodio 869;Kristi Stassinopoulou;http://www.rtve.es/play/audios/discopolis/discopolis-8061-kristi-stassinopoulou-03-09-12/1519383/;2012;9
Episodio 870;Zani Diabate;http://www.rtve.es/play/audios/discopolis/discopolis-8062-zani-diabate-04-09-12/1520288/;2012;9
Episodio 871;Bob Dylan Tempest;http://www.rtve.es/play/audios/discopolis/discopolis-8063-bob-dylan-tempest-05-09-12/1521142/;2012;9
Episodio 872;Ismael Serrano;https://www.rtve.es/play/audios/discopolis/discopolis-8064-ismael-serrano-06-09-12/1521842/;2012;9
Episodio 873;Van Morrison;http://www.rtve.es/play/audios/discopolis/discopolis-8065-van-morrison-07-09-12/1522806/;2012;9
Episodio 874;R.U.T.A.;http://www.rtve.es/play/audios/discopolis/discopolis-8067-ruta-10-09-12/1524313/;2012;9
Episodio 875;Guadalupe Urbina;http://www.rtve.es/play/audios/discopolis/discopolis-8068-guadalupe-urbina-11-09-12/1525073/;2012;9
Episodio 876;Kaipa;http://www.rtve.es/play/audios/discopolis/discopolis-8069-kaipa-12-09-12/1525875/;2012;9
Episodio 877;Arianna Savall, ECM;http://www.rtve.es/play/audios/discopolis/discopolis-8070-arianna-savall-ecm-13-09-12/1526765/;2012;9
Episodio 878;Aljub y Folk español;http://www.rtve.es/play/audios/discopolis/discopolis-8071-aljub-flok-espanol-14-09-12/1527728/;2012;9
Episodio 879;Els Berros de la Cort;http://www.rtve.es/play/audios/discopolis/discopolis-8072-els-berros-cort-17-09-12/1529402/;2012;9
Episodio 880;Boleros cubanos;http://www.rtve.es/play/audios/discopolis/discopolis-8074-boleros-cubanos-18-09-12/1530370/;2012;9
Episodio 881;Emerson, Lake & Palmer;http://www.rtve.es/play/audios/discopolis/discopolis-8075-emerson-lake-palmer-19-09-12/1531113/;2012;9
Episodio 882;Festival Jazz Montreaux 2012;http://www.rtve.es/play/audios/discopolis/discopolis-8076-festival-jazz-montreaux-2012-20-09-12/1532094/;2012;9
Episodio 883;Toundra;http://www.rtve.es/play/audios/discopolis/discopolis-8077-toundra-21-09-12/1532955/;2012;9
Episodio 884;Mumford & Sons;http://www.rtve.es/play/audios/discopolis/discopolis-8079-mumford-sons-24-09-12/1534869/;2012;9
Episodio 885;Gary Moore-Hendrix;http://www.rtve.es/play/audios/discopolis/discopolis-8080-gary-moore-hendrix-25-09-12/1535729/;2012;9
Episodio 886;Festival Jazz Montreaux;http://www.rtve.es/play/audios/discopolis/discopolis-8081-festival-jazz-montreaux-26-09-12/1536619/;2012;9
Episodio 887;Festival Jazz de Yecla;http://www.rtve.es/play/audios/discopolis/discopolis-8082-festival-jazz-yecla-27-09-12/1537536/;2012;9
Episodio 888;Yecla jazz 2;https://www.rtve.es/play/audios/discopolis/discopolis-8083-yecla-jazz-2-28-09-12/1538520/;2012;9
Episodio 889;Raimundo Amador en Yecla;http://www.rtve.es/play/audios/discopolis/discopolis-8085-raimundo-amador-yecla-01-10-12/1540377/;2012;10
Episodio 890;Yoko Ono;http://www.rtve.es/play/audios/discopolis/discopolis-8086-yoko-ono-02-10-12/1541332/;2012;10
Episodio 891;Patricia Moon;http://www.rtve.es/play/audios/discopolis/discopolis-8087-patricia-moon-03-10-12/1542582/;2012;10
Episodio 892;Teresa Salgueiro;http://www.rtve.es/play/audios/discopolis/discopolis-8088-teresa-salgueiro-04-10-12/1543415/;2012;10
Episodio 893;Censura en el franquismo;https://www.rtve.es/play/audios/discopolis/discopolis-8089-censura-franquismo-05-10-12/1544540/;2012;10
Episodio 894;Ultravox. Forma Antiqva;http://www.rtve.es/play/audios/discopolis/discopolis-8091-ultravox-forma-antiqva-08-10-12/1546864/;2012;10
Episodio 895;Ian McCulloch;http://www.rtve.es/play/audios/discopolis/discopolis-8092-ian-mcculloch-09-10-12/1547758/;2012;10
Episodio 896;Miles español;http://www.rtve.es/play/audios/discopolis/discopolis-8093-miles-espanol-10-10-12/1548745/;2012;10
Episodio 897;Rolling Stones: Doom & Gloom;http://www.rtve.es/play/audios/discopolis/discopolis-8094-rolling-stones-doom-gloom-11-10-12/1549832/;2012;10
Episodio 898;Canción para Pilar y Salsa;http://www.rtve.es/play/audios/discopolis/discopolis-8095-cancion-para-pilar-salsa-12-10-12/1550729/;2012;10
Episodio 899;Fernando Gonzalez Lucini;https://www.rtve.es/play/audios/discopolis/discopolis-8097-fernando-gonzalez-lucini-15-10-12/1552540/;2012;10
Episodio 900;Hexacorde. Voces populares Cuba 1;http://www.rtve.es/play/audios/discopolis/discopolis-8098-hexacorde-voces-populares-cuba-1-16-09-12/1553470/;2012;10
Episodio 901;Cancioneros.com;http://www.rtve.es/play/audios/discopolis/discopolis-8099-cancioneroscom-17-10-12/1554333/;2012;10
Episodio 902;Ellio Villafranca & Arturo Stable;http://www.rtve.es/play/audios/discopolis/discopolis-8100-ellio-villafranca-arturo-stable-18-10-12/1555271/;2012;10
Episodio 903;Voces Populares Cuba 2;http://www.rtve.es/play/audios/discopolis/discopolis-8101-encuentro-voces-populares-habana-2-19-10-12/1556318/;2012;10
Episodio 904;Herencia flamenca-Mar Slá;http://www.rtve.es/play/audios/discopolis/discopolis-8105-herencia-flamenca-mar-sla-24-10-12/1560361/;2012;10
Episodio 905;Voces Populares Cuba 3;http://www.rtve.es/play/audios/discopolis/discopolis-8100-encuentro-voces-populares-3-30-10-12/1566371/;2012;10
Episodio 906;Voces Populares Cuba 3;http://www.rtve.es/play/audios/discopolis/discopolis-8111-encuentro-voces-populares-3-31-10-12/1567513/;2012;10
Episodio 907;Toto la Momposina;http://www.rtve.es/play/audios/discopolis/discopolis-8102-toto-momposina-01-11-12/1568428/;2012;11
Episodio 908;Toto La Momposina 2;http://www.rtve.es/play/audios/discopolis/discopolis-8103-toto-momposina-2-02-11-12/1569166/;2012;11
Episodio 909;Encuentro Voces Populares 7;http://www.rtve.es/play/audios/discopolis/discopolis-8104-encuentro-voces-populares-7-05-11-12/1571033/;2012;11
Episodio 910;Voces Populares Cuba 8;http://www.rtve.es/play/audios/discopolis/discopolis-8105-voces-populares-cuba-8-06-11-12/1571956/;2012;11
Episodio 911;Carlos Núñez;http://www.rtve.es/play/audios/discopolis/discopolis-8116-carlos-nunez-07-11-12/1573165/;2012;11
Episodio 912;Voces Populares Cuba 9;http://www.rtve.es/play/audios/discopolis/discopolis-8117-voces-populares-cuba-9-08-11-12/1574304/;2012;11
Episodio 913;Argelia Fragoso;http://www.rtve.es/play/audios/discopolis/discopolis-8118-argelia-fragoso-09-11-12/1575304/;2012;11
Episodio 914;Suburbano, Pala;http://www.rtve.es/play/audios/discopolis/discopolis-8120-suburbano-pala-12-11-12/1577625/;2012;11
Episodio 915;Alvaro Llerena Martínez;http://www.rtve.es/play/audios/discopolis/discopolis-8121-alvaro-llerena-martinez-13-11-12/1579169/;2012;11
Episodio 916;Miguel Angel Nieto;http://www.rtve.es/play/audios/discopolis/discopolis-8124-miguel-angel-nieto-15-11-12/1580088/;2012;11
Episodio 917;50 años de las Matinales del Price;http://www.rtve.es/play/audios/discopolis/discopolis-8124-50-anos-matinales-del-price-16-11-12/1581290/;2012;11
Episodio 918;Jorge Pardo;http://www.rtve.es/play/audios/discopolis/discopolis-8126-jorge-pardo-19-11-12/1583558/;2012;11
Episodio 919;Celia Flores;http://www.rtve.es/play/audios/discopolis/discopolis-8127-celia-flores-20-11-12/1584760/;2012;11
Episodio 920;Patricia Moon-Lara Rosales;http://www.rtve.es/play/audios/discopolis/discopolis-8128-patricia-moon-lara-rosales-21-11-12/1585775/;2012;11
Episodio 921;Enrique Heredia Negri;http://www.rtve.es/play/audios/discopolis/discopolis-8129-enrique-heredia-negri-22-11-12/1587205/;2012;11
Episodio 922;Clamores 30 años;http://www.rtve.es/play/audios/discopolis/discopolis-8130-clamores-30-anos-23-11-12/1588619/;2012;11
Episodio 923;Hexacorde-En Fa Sostenido;http://www.rtve.es/play/audios/discopolis/discopolis-8132-hexacorde-fa-sostenido-26-11-12/1591331/;2012;11
Episodio 924;Luis Eduardo Aute;http://www.rtve.es/play/audios/discopolis/discopolis-8133-luis-eduardo-aute-27-11-12/1592622/;2012;11
Episodio 925;Francesco de Gregori;http://www.rtve.es/play/audios/discopolis/discopolis-8134-francesco-gregori-28-11-12/1593493/;2012;11
Episodio 926;Semana de Autor en Culturgal;http://www.rtve.es/play/audios/discopolis/discopolis-8135-semana-autor-culturgal-29-11-12/1594748/;2012;11
Episodio 927;Juan Carlos Calderón Jazz;http://www.rtve.es/play/audios/discopolis/discopolis-8136-juan-carlos-calderon-jazz-30-11-12/1596223/;2012;11
Episodio 928;Juan Carlos Calderon Free Jazz;http://www.rtve.es/play/audios/discopolis/discopolis-8138-juan-carlos-calderon-free-jazz-03-12-12/1599066/;2012;12
Episodio 929;Moises P. Sanchez;http://www.rtve.es/play/audios/discopolis/discopolis-8139-moises-sanchez-04-12-12/1600501/;2012;12
Episodio 930;Festival Gospel Madrid;http://www.rtve.es/play/audios/discopolis/discopolis-8140-festival-gospel-madrid-05-12-12/1601970/;2012;12
Episodio 931;Eva (Efren Lopez);http://www.rtve.es/play/audios/discopolis/discopolis-8141-eva-efren-lopez-06-12-12/1603057/;2012;12
Episodio 932;Luar Na Lubre;http://www.rtve.es/play/audios/discopolis/discopolis-8142-luar-na-lubre-07-12-12/1604369/;2012;12
Episodio 933;Europe Symphonies 1 y 2;http://www.rtve.es/play/audios/discopolis/discopolis-8144-europe-symphonies-1-2-10-12-12/1607098/;2012;12
Episodio 934;Europe Symphonies 3 y 4;http://www.rtve.es/play/audios/discopolis/discopolis-814-europe-symphonies-3-4-11-12-12/1608397/;2012;12
Episodio 935;Barón Rojo-Larry Martin;http://www.rtve.es/play/audios/discopolis/discopolis-8146-baron-rojo-larry-martin-12-12-12/1609919/;2012;12
Episodio 936;Aleluya y Tommy;http://www.rtve.es/play/audios/discopolis/discopolis-8148-aleluya-tommy-13-12-12/1611595/;2012;12
Episodio 937;Carlos Cano Última Gira;https://www.rtve.es/play/audios/discopolis/discopolis-8149-carlos-cano-ultima-gira-14-12-12/1613099/;2012;12
Episodio 938;Ana Alcaide;http://www.rtve.es/play/audios/discopolis/discopolis-8151-ana-alcaide-17-12-12/1616306/;2012;12
Episodio 939;Cantautores Elche - Noche UNED;http://www.rtve.es/play/audios/discopolis/discopolis-8152-cantautores-elche-noche-uned-18-12-12/1617841/;2012;12
Episodio 940;Trigon Jazz;http://www.rtve.es/play/audios/discopolis/discopolis-8153-trigon-jazz-19-12-12/1619197/;2012;12
Episodio 941;Ethno Jazz 2: Brein's Café;http://www.rtve.es/play/audios/discopolis/discopolis-8154-ethno-jazz-2-breins-cafe-20-12-12/1620556/;2012;12
Episodio 942;Ethno Jazz 3: Squeezeband;http://www.rtve.es/play/audios/discopolis/discopolis-8155-ethno-jazz-3-squeezeband-21-12-12/1622094/;2012;12
Episodio 943;Villancicos europeos (1);http://www.rtve.es/play/audios/discopolis/discopolis-8156-villancicos-europeos-1-24-12-12/1624868/;2012;12
Episodio 944;Villancicos Europeos y 2;http://www.rtve.es/play/audios/discopolis/discopolis-8157-villancicos-europeos-2-25-12-12/1625304/;2012;12
Episodio 945;Homenaje a Lucini 1;http://www.rtve.es/play/audios/discopolis/discopolis-8158-homenaje-lucini-1-26-12-12/1626042/;2012;12
Episodio 946;Homenaje a Lucini (2);http://www.rtve.es/play/audios/discopolis/discopolis-8159-homenaje-lucini-2-27-12-12/1626939/;2012;12
Episodio 947;Homenaje a Lucini (3);http://www.rtve.es/play/audios/discopolis/discopolis-8160-homenaje-lucini-3-28-12-12/1628055/;2012;12
Episodio 948;Rock sinfónico;http://www.rtve.es/play/audios/discopolis/discopolis-8162-rock-sinfonico-31-12-12/1630345/;2012;12
Episodio 949;Rock sinfónico 2;http://www.rtve.es/play/audios/discopolis/discopolis-8163-rock-sinfonico-2-01-01-13/1630871/;2013;1
Episodio 950;Rock sinfónico 3;http://www.rtve.es/play/audios/discopolis/discopolis-8164-rock-sinfonico-3-02-01-13/1631668/;2013;1
Episodio 951;Rock sinfónico 4;http://www.rtve.es/play/audios/discopolis/discopolis-8165-rock-sinfonico-4-03-01-13/1632805/;2013;1
Episodio 952;26º Aniversario;http://www.rtve.es/play/audios/discopolis/discopolis-8166-26-aniversario-04-01-13/1636696/;2013;1
Episodio 953;Rock sinfónico 5;http://www.rtve.es/play/audios/discopolis/discopolis-8169-rock-sinfonico-5-08-01-13/1645451/;2013;1
Episodio 954;Rock Sinfónico 6;http://www.rtve.es/play/audios/discopolis/discopolis-8170-rock-sinfonico-6-09-01-13/1651782/;2013;1
Episodio 955;Rock Sinfónico y 7;http://www.rtve.es/play/audios/discopolis/discopolis-8171-rock-sinfonico-7-10-01-13/1657457/;2013;1
Episodio 956;Ethno Jazz 4: Gustav Lundgren Trio;http://www.rtve.es/play/audios/discopolis/discopolis-8172-ethno-jazz-4-gustav-lundgren-trio-11-01-13/1659326/;2013;1
Episodio 957;Ethno Jazz 5: Maria Markesini;http://www.rtve.es/play/audios/discopolis/discopolis-8174-ethno-jazz-5-maria-markesini-14-01-13/1663126/;2013;1
Episodio 958;Rock Sinfónico 8;http://www.rtve.es/play/audios/discopolis/discopolis-8175-rock-sinfonico-8-15-01-13/1664614/;2013;1
Episodio 959;Rock Sinfónico 9;https://www.rtve.es/play/audios/discopolis/discopolis-8176-rock-sinfonico-9-16-01-13/1666688/;2013;1
Episodio 960;Rock Sinfónico 10;https://www.rtve.es/play/audios/discopolis/discopolis-8177-rock-sinfonico-10-17-01-13/1668521/;2013;1
Episodio 961;Rock Sinfónico 11;http://www.rtve.es/play/audios/discopolis/discopolis-8178-rock-sinfonico-11-18-01-13/1669944/;2013;1
Episodio 962;Rock Sinfónico 12;http://www.rtve.es/play/audios/discopolis/discopolis-8180-rock-sinfonico-12-21-01-13/1671606/;2013;1
Episodio 963;Rock Sinfónico 13;http://www.rtve.es/play/audios/discopolis/discopolis-8181-rock-sinfonico-13-22-01-13/1672584/;2013;1
Episodio 964;Rock sinfónico 14;http://www.rtve.es/play/audios/discopolis/discopolis-8182-rock-sinfonico-14-23-01-13/1673508/;2013;1
Episodio 965;Rock sinfónico 15;http://www.rtve.es/play/audios/discopolis/discopolis-8183-rock-sinfonico-15-24-01-13/1674570/;2013;1
Episodio 966;Rock sinfónico 16;http://www.rtve.es/play/audios/discopolis/discopolis-8184-rock-sinfonico-16-25-01-13/1675477/;2013;1
Episodio 967;Ethno Jazz 6: Aires Tango;http://www.rtve.es/play/audios/discopolis/discopolis-8186-ethno-jazz-6-aires-tango-28-01-13/1677117/;2013;1
Episodio 968;Ethno Jazz 7: Aires Tangos y2;https://www.rtve.es/play/audios/discopolis/discopolis-8187-ethno-jazz-7-aires-tangos-y2-29-01-13/1677882/;2013;1
Episodio 969;Rock sinfónico 17;http://www.rtve.es/play/audios/discopolis/discopolis-8188-rock-sinfonico-17-30-01-13/1678819/;2013;1
Episodio 970;Rock sinfónico 18;http://www.rtve.es/play/audios/discopolis/discopolis-1238-toma-daca-guille-vetusta-santiago-alcanda-31-01-13/1679827/;2013;1
Episodio 971;Rock sinfónico 19;http://www.rtve.es/play/audios/discopolis/discopolis-8190-rock-sinfonico-19-01-02-13/1680804/;2013;2
Episodio 972;Rock sinfónico 20;http://www.rtve.es/play/audios/discopolis/discopolis-8192-rock-sinfonico-20-04-02-13/1682446/;2013;2
Episodio 973;Rock Sinfonico 21;http://www.rtve.es/play/audios/discopolis/discopolis-8193-rock-sinfonico-21-05-02-13/1683349/;2013;2
Episodio 974;Rock Sinfonico 22;http://www.rtve.es/play/audios/discopolis/discopolis-8194-rock-sinfonico-22-06-02-13/1684228/;2013;2
Episodio 975;Rock Sinfonico 23;http://www.rtve.es/play/audios/discopolis/discopolis-8195-rock-sinfonico-23-07-02-13/1685205/;2013;2
Episodio 976;Rock sinfónico 24;http://www.rtve.es/play/audios/discopolis/discopolis-8196-rock-sinfonico-24-08-02-13/1686116/;2013;2
Episodio 977;Rock sinfónico 25;http://www.rtve.es/play/audios/discopolis/discopolis-8198-rock-sinfonico-25-11-0-13/1687936/;2013;2
Episodio 978;Pablo Guerrero;http://www.rtve.es/play/audios/discopolis/discopolis-8199-pablo-guerrero-12-02-13/1688849/;2013;2
Episodio 979;Día mundial de la radio;http://www.rtve.es/play/audios/discopolis/discopolis-8200-dia-mundial-radio-13-02-13/1689723/;2013;2
Episodio 980;Rodrigo Romani;http://www.rtve.es/play/audios/discopolis/discopolis-8201-rodrigo-romani-14-02-13/1690649/;2013;2
Episodio 981;Paco Cifuentes;http://www.rtve.es/play/audios/discopolis/discopolis-8202-paco-cifuentes-15-02-13/1691614/;2013;2
Episodio 982;Voces Búlgaras Angelite;http://www.rtve.es/play/audios/discopolis/discopolis-8204-voces-bulgaras-angelite-18-02-13/1693570/;2013;2
Episodio 983;Debashish Bhattacharya;http://www.rtve.es/play/audios/discopolis/discopolis-8205-debashish-bhattacharya-19-02-13/1694476/;2013;2
Episodio 984;Rock Sinfónico 26;http://www.rtve.es/play/audios/discopolis/discopolis-8206-rock-sinfonico-26-20-02-13/1695483/;2013;2
Episodio 985;Rock Sinfónico 28;https://www.rtve.es/play/audios/discopolis/discopolis-8208-rock-sinfonico-28-22-02-13/1697420/;2013;2
Episodio 986;Rock Sinfonico 29;http://www.rtve.es/play/audios/discopolis/discopolis-8210-rock-sinfonico-29-25-02-13/1699286/;2013;2
Episodio 987;Rock Sinfonico 30;http://www.rtve.es/play/audios/discopolis/discopolis-8211-rock-sinfonico-30-26-02-13/1700199/;2013;2
Episodio 988;Eva Quartet. El Amir;https://www.rtve.es/play/audios/discopolis/discopolis-8212-eva-quartet-amir-27-02-13/1701340/;2013;2
Episodio 989;Rock Sinfónico 31;http://www.rtve.es/play/audios/discopolis/discopolis-8213-rock-sinfonico-31-28-02-13/1702346/;2013;2
